Job,Publish Date,Skills,Budget,Bids,Summary,Link
Narrador para vídeo,10 de Maio de 2023 19:35,"Redação jornalística, Locutor",Menos de USD 50,4,"Necessito de um narrador para vídeos com roteiro fornecido por mim. Os vídeos podem curta ou longa duração, dependendo da plataforma.

Categoria: Design e Multimedia
Subcategoria: Outros
Tamanho do projeto: Médio
Isso é um projeto ou uma posição de trabalho?: Um projeto
Disponibilidade requerida: Conforme necessário",https://www.workana.com/job/narrador-para-video-10?ref=projects_17
Lançamento de info produtos,10 de Maio de 2023 19:35,"Design Gráfico, Adobe Illustrator, Adobe Photoshop",Menos de USD 50,0,"Estou em busca de um prestador que tivesse disponibilidade e interesse em trabalhar e aprender sobre lançamentos de info produtos digitais.

Categoria: Design e Multimedia
Subcategoria: Imagens para redes sociais",https://www.workana.com/job/lancamento-de-info-produtos-2?ref=projects_17
"Necessito de pessoal para criação de landing page, criativos e desing para marketing digital",10 de Maio de 2023 19:33,"CSS, HTML, Responsive Web Design",USD 50 - 100,5,"Somos um escritório de advocacia especialziada nas areas de direito do trabalho, consumidor, tributário e previdenciária, preciso criar um projeto de marketing digial, trabalho continuo de pessoal com experiencia em marketing digital, criação de landing page, e material para divulgação nas redes... Ver mais detalhes",https://www.workana.com/job/necessito-de-pessoal-para-criacao-de-landing-page-criativos-e-desing-para-marketing-digital?ref=projects_17
Criar loja completa na nuvemshop,10 de Maio de 2023 19:31,"Facebook, Marketing Online, Marketing",Menos de USD 50,7,"Criar loja completa para venda com check-out para dropshipping e configurar plataforma para enviar produtos para loja, criar um nome para loja que fica fácil da pessoa lembrar.

Categoria: Marketing e Vendas
Subcategoria: Outros",https://www.workana.com/job/criar-loja-completa-na-nuvemshop?ref=projects_17
Criação de vídeo institucional de 1 a 2 min.,10 de Maio de 2023 19:30,"Adobe After Effects, Adobe Premiere, Edição de vídeo, Edição, Edição de audio, +",USD 500 - 1.000,12,"O cliente é uma agência de viagens corporativa e precisa de um vídeo institucional da empresa, de 1 a 2 min. Devem ser usadas imagens de bancos de imagens, narração em português e será necessária a criação de um roteiro prévio para aprovação do cliente.

Categoria: Design e Multimedia
Subcategoria:... Ver mais detalhes",https://www.workana.com/job/criacao-de-video-institucional-de-1-a-2-min?ref=projects_17
Desenvolvimento de Ferramenta Para Checkout Web com Integrações com Erp,11 de Maio de 2023 12:50,"Magento, PHP, WordPress",USD 1.000 - 3.000,1,"Procuro dev full stack para projeto de desenvolvimento de ferramenta checkout web (no site do cliente) com integração api em erp.

Categoria: TI e Programação
Subcategoria: Lojas Virtuais (e-commerce)
Qual é o alcance do projeto?: Alteração média
Isso é um projeto ou uma posição de trabalho?: Um projeto
... Ver mais detalhes",https://www.workana.com/job/desenvolvimento-de-ferramenta-para-checkout-web-com-integracoes-com-erp?ref=projects_18
Captação de dados automatizados,10 de Maio de 2023 23:27,"JavaScript, MySQL, PHP, API, HTML, HTML5, Python",USD 250 - 500,16,"Estou procurando um dev que possa extrair dados de forma automatizada de alguns sites para geração de uma planilha para futura exportação.

Categoria: TI e Programação
Subcategoria: Programação
Qual é o alcance do projeto?: Alteração média
Isso é um projeto ou uma posição de trabalho?: Um projeto
Tenho,... Ver mais detalhes",https://www.workana.com/job/captacao-de-dados-automatizados?ref=projects_18
Resolver erro de vinculação do Gmail para o Outlook,10 de Maio de 2023 19:11,"HTML5, MySQL, PHP",USD 100 - 250,2,"Procuramos profissional de T.I para resolver um erro de vinculação entre o Gmail (Workspace) e o Outlook (App desktop). O Gmail não está permitindo a vinculação.

Categoria: TI e Programação
Subcategoria: Outros
Tamanho do projeto: Médio
Isso é um projeto ou uma posição de trabalho?: Um projeto
Tenho,... Ver mais detalhes",https://www.workana.com/job/resolver-erro-de-vinculacao-do-gmail-para-o-outlook?ref=projects_18
Resultados nas Redes Sociais,10 de Maio de 2023 19:09,"Facebook, Marketing Online, Marketing",USD 50 - 100,4,"Queremos resultados efetivos nas redes sociais, preferencialmente no orgânico com suporte no tráfego pago. Temos quatro produtos. Queremos iniciar com o Pralimao ou com a Peds GM&C. Não temos nenhum resultado no momento, apenas muito trabalho.

Categoria: Marketing e Vendas
Subcategoria: Outros
... Ver mais detalhes",https://www.workana.com/job/resultados-nas-redes-sociais?ref=projects_18
Cadastro de 100 artigos num site,10 de Maio de 2023 19:08,"Data Entry, Microsoft Excel, Transcrição, Assistente Virtual",Menos de USD 50,13,"O profissional receberá um roteiro para gerar os dados (apertará um botão) e na sequência deverá copiar e colocar os dados para o site, inserir uma imagem relacionada a empresa (pegar no Google Imagem ou Pexels.com) e clicar em cadastrar.

É Necessário que o profissional tenha um cadastro no... Ver mais detalhes",https://www.workana.com/job/cadastro-de-100-artigos-num-site-2?ref=projects_18
Catalogo de produtos,10 de Maio de 2023 19:07,"Design Gráfico, Adobe Illustrator, Adobe Photoshop, Escrita criativa, Edição, +",USD 100 - 250,1,"Preciso desenvolver um catalogo para minha marca Bonilar.
Toda linha de produtos, com diagramação, edição de texto e imagens.

Categoria: Design e Multimedia
Subcategoria: Banners
Do que você precisa?: Criar banners novos do zero
Isso é um projeto ou uma posição de trabalho?: Um projeto
Disponibilidade requerida: Conforme necessário",https://www.workana.com/job/catalogo-de-produtos-188?ref=projects_18
Vídeo de 1 minuto de apresentação do meu curso online,10 de Maio de 2023 19:00,"Adobe After Effects, Adobe Premiere, Edição de vídeo",USD 50 - 100,9,"Desenvolver vídeo do zero sobre um curso online que estou lançando na plataforma Udemy. Tenho alguns exemplos de outros cursos de outras pessoas que gostaria como modelo.
Terá 1 minuto, 1 minuto e meio. Podemos construir o script juntos ou caso prefira posso criar pois tenho a descrição do curso... Ver mais detalhes",https://www.workana.com/job/video-de-1-minuto-de-apresentacao-do-meu-curso-online?ref=projects_18
Cheat para jogo,10 de Maio de 2023 18:59,"HTML5, MySQL, PHP",Menos de USD 50,0,"Preciso de alguem com capacidade de desenvolver um Cheat para um determinado jogo, já tenho alguns pointer e preciso localizar outros

Categoria: TI e Programação
Subcategoria: Outros",https://www.workana.com/job/cheat-para-jogo-1?ref=projects_18
Procuro T.I com conhecimento em Jommla,10 de Maio de 2023 18:55,"HTML, PHP, WordPress",USD 50 - 100,2,"Preciso de um t.i especializado em jommla para transferir um site dessa linguagem para Wordpress.

É O site de uma Construtora e Incorporadora.

Categoria: TI e Programação
Subcategoria: Wordpress
Qual é o alcance do projeto?: Instalação/Configuração de pacote
Isso é um projeto ou uma posição de... Ver mais detalhes",https://www.workana.com/job/procuro-t-i-com-conhecimento-em-jommla?ref=projects_18
Desenvolvimento de Ferramenta Para Checkout Web com Integrações com Erp,11 de Maio de 2023 12:50,"Magento, PHP, WordPress",USD 1.000 - 3.000,1,"Procuro dev full stack para projeto de desenvolvimento de ferramenta checkout web (no site do cliente) com integração api em erp.

Categoria: TI e Programação
Subcategoria: Lojas Virtuais (e-commerce)
Qual é o alcance do projeto?: Alteração média
Isso é um projeto ou uma posição de trabalho?: Um projeto
... Ver mais detalhes",https://www.workana.com/job/desenvolvimento-de-ferramenta-para-checkout-web-com-integracoes-com-erp?ref=projects_19
Captação de dados automatizados,10 de Maio de 2023 23:27,"JavaScript, MySQL, PHP, API, HTML, HTML5, Python",USD 250 - 500,16,"Estou procurando um dev que possa extrair dados de forma automatizada de alguns sites para geração de uma planilha para futura exportação.

Categoria: TI e Programação
Subcategoria: Programação
Qual é o alcance do projeto?: Alteração média
Isso é um projeto ou uma posição de trabalho?: Um projeto
Tenho,... Ver mais detalhes",https://www.workana.com/job/captacao-de-dados-automatizados?ref=projects_19
Vídeo de alta conversão - veterinária,10 de Maio de 2023 18:33,"Adobe After Effects, Adobe Premiere, Edição de vídeo, Facebook, YouTube, Edição, +",USD 50 - 100,4,"Preciso de vídeos de alta conversão para o nicho de medicina veterinária.
Temos produtos online (cursos) e apostilas impressas, ambos produtos precisam de vídeos para marketing.

Categoria: Design e Multimedia
Subcategoria: Criar ou editar vídeo
Do que você precisa?: Vídeo e gravações novos
Isso é um... Ver mais detalhes",https://www.workana.com/job/video-de-alta-conversao-veterinaria?ref=projects_19
Criacao de um aplicativo para android e Ios,10 de Maio de 2023 18:29,"JavaScript, MySQL, PHP",USD 250 - 500,3,"Eu ja possuo os layouts, desejo criar um aplicativo basicamente de texto, para analise de eventos esportivos, previas de jogos.

Categoria: TI e Programação
Subcategoria: Programação
Qual é o alcance do projeto?: Alteração média
Isso é um projeto ou uma posição de trabalho?: Um projeto
Tenho, atualmente:... Ver mais detalhes",https://www.workana.com/job/criacao-de-um-aplicativo-para-android-e-ios-2?ref=projects_19
Aplicativo Adulto,10 de Maio de 2023 18:28,"Android, API, HTML, iOS, iPhone, JavaScript, PHP, Responsive Web Design",USD 1.000 - 3.000,3,"Um aplicativo similar simples e fácil, igual restaurante que tem cardápio online, mas no caso queria uma opção de postar status em uma plataforma, algo parecido com o TikTok

Categoria: TI e Programação
Subcategoria: Programação de Apps para Android, iOS e outros
Qual é o alcance do projeto?: Criar um... Ver mais detalhes",https://www.workana.com/job/aplicativo-adulto?ref=projects_19
"Diagramação de ebooks, com mudanças substanciais",10 de Maio de 2023 18:27,"HTML, WordPress, Responsive Web Design",Menos de USD 50,2,"Preciso de um profissional que faça um projeto de diagramação de um ebook, dando uma nova cara pra ele, um desing mais moderno, imagens diferentes, fontes diferentes. O projeto também precisa de mudanças em partes do texto afim de evitar plágio. Caso nossa equipe goste do projeto pretendemos fazer... Ver mais detalhes",https://www.workana.com/job/diagramacao-de-ebooks-com-mudancas-substanciais?ref=projects_19
Coletar dados e jogar para google sheets,10 de Maio de 2023 18:25,"JavaScript, MySQL, PHP",USD 250 - 500,5,"Trazer dados de 4 sites (sistema fechado com usuário e senha) e atualizar recorrentemente em planilhas do google sheets.
Para saber mais detalhes precisarei mostrar os sites em uma video chamada.
Os dados são estruturados, então só preciso pegar os dados do jeito que estão e jogar no google sheets... Ver mais detalhes",https://www.workana.com/job/coletar-dados-e-jogar-para-google-sheets?ref=projects_19
Preciso de um site para Drop,10 de Maio de 2023 18:25,"Shopify, Lojas Virtuais (e-commerce)",USD 500 - 1.000,4,"Precisamos que faça um site direcionado para o dropshipping, utilizamos o dominio da Hostinger, o site precisa ser leve, rapido e funcional.

Categoria: TI e Programação
Subcategoria: Lojas Virtuais (e-commerce)
Qual é o alcance do projeto?: Criar uma nova loja online
Isso é um projeto ou uma posição de... Ver mais detalhes",https://www.workana.com/job/preciso-de-um-site-para-drop?ref=projects_19
Preciso de um editor para criação de um vídeo de vendas modelo Vsl (Vídeo Sales Letter),10 de Maio de 2023 18:24,"Adobe After Effects, Adobe Premiere, Edição de vídeo, Edição, Edição de audio",USD 50 - 100,7,"Preciso de um profissional editor para criação de um vídeo de vendas modelo VSL (Vídeo Sales Letter) audiovisual ou em formato de tipografia cinética. Caso você não saiba do que se trata esse modelo de vídeo, eu te envio alguns exemplos.

Categoria: Design e Multimedia
Subcategoria: Criar ou editar... Ver mais detalhes",https://www.workana.com/job/preciso-de-um-editor-para-criacao-de-um-video-de-vendas-modelo-vsl-video-sales-letter-9?ref=projects_19
Página de redirecionamento,10 de Maio de 2023 22:15,"HTML, WordPress, Responsive Web Design, API, CSS, HTML5, JavaScript, MySQL, PHP, Wix",USD 50 - 100,16,"Preciso criar uma página de redirecionamento com informações e produtos para usar no instagram no link da bio. Exemplo, clica no link da bio, cai na página de oferta dos produtos, clica no produto desejado e é direcionado para o link do anúncio / páginas de vendas.

Categoria: Design e Multimedia
... Ver mais detalhes",https://www.workana.com/job/pagina-de-redirecionamento?ref=projects_20
Project Finance para projeto de energia de grande porte,10 de Maio de 2023 14:22,"Microsoft Excel, Análise Financeira, Management",USD 100 - 250,3,"Project finance completo para um grande projeto de empresa de energia inovadora com grande capacidade de escalabilidade e interface com grandes bancos e empresas do setor

Categoria: Finanças e Administração
Subcategoria: Planejamento estratégico
Do que você precisa?: Para uma PME
Isso é um projeto ou... Ver mais detalhes",https://www.workana.com/job/project-finance-para-projeto-de-energia-de-grande-porte?ref=projects_20
Logo criativo,10 de Maio de 2023 17:58,"Design Gráfico, Adobe Illustrator, Adobe Photoshop",USD 50 - 100,0,"O projeto ""Design de banners do título logo criativo"" refere-se à criação de banners promocionais ou publicitários que apresentam um título ou um logotipo de forma criativa. O objetivo é desenvolver um design atrativo e impactante para promover uma marca, produto, evento ou qualquer outra... Ver mais detalhes",https://www.workana.com/job/logo-criativo-9?ref=projects_20
